 alpha_m, ax_racetraj_mps2, kappa_racetraj_radpm, psi_racetraj_rad, s_racetraj_m, vx_racetraj_mps, width_left_m, width_right_m, x_normvec_m, y_normvec_m, y_ref_m,delta_s,x_bound_l,x_bound_r,x_raceline,x_ref_m,y_bound_l,y_bound_r,y_raceline
-0.0564343,4.53943,0.12166,0.907623,37.4273,6.15848,0.664203,0.937287,0.394811,0.918763,8.56511,0.0387362,8.65972,9.292,8.89967,8.92195,7.95487,9.42626,8.51326
-0.0460358,4.53943,0.12166,0.907623,37.466,6.15848,0.681816,0.920192,0.36876,0.929524,8.57991,0.0398139,8.6347,9.22546,8.86915,8.88613,7.94615,9.43525,8.53712
-0.0344858,4.53033,0.167191,0.914756,37.5059,6.19523,0.697012,0.902988,0.343168,0.939274,8.59386,0.0409428,8.6103,9.15937,8.83766,8.84949,7.93918,9.44202,8.56147
-0.0218356,3.2943,0.204124,0.924102,37.5468,6.23168,0.712075,0.887925,0.318576,0.947897,8.60699,0.0420722,8.5852,9.09492,8.80509,8.81205,7.93201,9.44865,8.58629
-0.0081582,2.16174,0.231158,0.935003,37.5889,6.25806,0.726028,0.873972,0.295044,0.955484,8.6193,0.0431872,8.55961,9.03169,8.77142,8.77382,7.9256,9.45437,8.61151
0.0064703,1.32769,0.250958,0.947078,37.6321,6.27531,0.738896,0.861104,0.272568,0.962136,8.63084,0.0442774,8.53344,8.96955,8.7366,8.73484,7.91992,9.45934,8.63706
0.0219716,0.718792,0.265458,0.960011,37.6763,6.28588,0.749938,0.850062,0.251145,0.967949,8.64161,0.0453334,8.50677,8.9086,8.70063,8.69511,7.91571,9.46443,8.66288
0.0382655,0.718792,0.265458,0.960011,37.7217,6.28588,0.760666,0.839334,0.230764,0.97301,8.65165,0.0463481,8.47913,8.84835,8.6635,8.65467,7.91151,9.46833,8.68888
0.0552703,0.277978,0.276076,0.97357,37.768,6.29159,0.770196,0.829804,0.211405,0.977399,8.66097,0.0473148,8.4507,8.78894,8.6252,8.61352,7.90818,9.47202,8.71499
0.0729031,-0.039122,0.283873,0.987586,37.8153,6.2938,0.779081,0.820919,0.193045,0.98119,8.6696,0.0482293,8.4213,8.73017,8.58577,8.57169,7.90518,9.47508,8.74114
0.0910803,-0.266045,0.289632,1.00194,37.8636,6.29349,0.787367,0.812633,0.175658,0.984451,8.67757,0.0490874,8.3909,8.67196,8.54521,8.52921,7.90244,9.47757,8.76723
0.109718,-0.427743,0.293926,1.01653,37.9126,6.29138,0.794803,0.805197,0.159214,0.987244,8.68489,0.0498867,8.35954,8.61429,8.50356,8.48609,7.90022,9.47981,8.79321
0.128734,-0.542562,0.297169,1.03132,37.9625,6.28798,0.80156,0.79844,0.143684,0.989624,8.69159,0.0506253,8.32718,8.55707,8.46085,8.44235,7.89834,9.48174,8.81898
0.148043,-0.623851,0.299664,1.04624,38.0132,6.28366,0.807787,0.792213,0.129034,0.99164,8.69768,0.0513025,8.29378,8.50024,8.41712,8.39801,7.89665,9.48327,8.84449
0.167565,-0.716333,0.301625,1.06128,38.0645,6.27869,0.813195,0.786805,0.115234,0.993338,8.70321,0.0519178,8.2594,8.44377,8.37241,8.3531,7.89543,9.48477,8.86966
0.18722,-0.829993,0.303207,1.07641,38.1164,6.27299,0.818181,0.781819,0.102251,0.994759,8.70818,0.0524716,8.22398,8.38758,8.32678,8.30764,7.89428,9.4859,8.89442
0.206929,-0.809723,0.304514,1.0916,38.1689,6.26637,0.822643,0.777357,0.0900544,0.995937,8.71262,0.0529648,8.18755,8.33164,8.28027,8.26163,7.89332,9.48682,8.91871
0.226616,-0.795333,0.305619,1.10686,38.2218,6.2599,0.826711,0.773289,0.0786143,0.996905,8.71655,0.0533988,8.15013,8.27591,8.23293,8.21512,7.8924,9.48745,8.94247
0.246208,-0.781089,0.307386,1.13753,38.2752,6.24726,0.83004,0.76996,0.0679012,0.997692,8.72,0.0537753,8.11175,8.22039,8.18483,8.16811,7.89188,9.48818,8.96564
0.265633,-0.781007,0.308086,1.15292,38.329,6.24101,0.832988,0.767012,0.0578871,0.998323,8.72299,0.0540964,8.07241,8.16502,8.136,8.12062,7.8914,9.48872,8.98818
0.284826,-0.778033,0.308667,1.16834,38.3831,6.23475,0.835557,0.764443,0.0485454,0.998821,8.72554,0.0543643,8.03213,8.1098,8.08652,8.07269,7.89097,9.48908,9.01003
0.303721,-0.770029,0.30912,1.18379,38.4375,6.2285,0.837689,0.762311,0.0398509,0.999206,8.72768,0.0545815,7.99094,8.0547,8.03643,8.02432,7.89066,9.48938,9.03116
0.322259,-0.75666,0.309429,1.19926,38.492,6.22232,0.839412,0.760588,0.0317798,0.999495,8.72942,0.0547507,7.94887,7.99972,7.98579,7.97554,7.89044,9.48963,9.05152
0.340383,-0.737332,0.309574,1.21473,38.5468,6.21624,0.840767,0.759233,0.0243097,0.999704,8.7308,0.0548746,7.90594,7.94483,7.93465,7.92638,7.89028,9.48981,9.07108
0.35804,-0.709408,0.30948,1.2302,38.6017,6.2103,0.841829,0.758171,0.01742,0.999848,8.73183,0.0549559,7.86217,7.89004,7.88307,7.87684,7.89013,9.48989,9.08982
0.375183,-0.671637,0.309106,1.24567,38.6566,6.20459,0.842538,0.757462,0.0110911,0.999938,8.73254,0.0549976,7.8176,7.83535,7.83111,7.82695,7.89006,9.48996,9.1077
0.391767,-0.625847,0.30849,1.26111,38.7116,6.19917,0.842931,0.757069,0.0053051,0.999986,8.73295,0.055002,7.77226,7.78075,7.77881,7.77673,7.89003,9.49001,9.12471
0.407751,-0.57121,0.307602,1.27651,38.7666,6.19412,0.843073,0.756927,4.57e-05,1,8.73308,0.0549721,7.72617,7.72624,7.72622,7.7262,7.89001,9.49001,9.14083
0.423099,-0.50691,0.306412,1.29187,38.8216,6.18951,0.84294,0.75706,-0.0047024,0.999989,8.73296,0.0549104,7.67936,7.67183,7.6734,7.67539,7.89003,9.49002,9.15606
0.437781,-0.346249,0.30301,1.32236,38.8765,6.18192,0.842602,0.757398,-0.0089529,0.99996,8.73261,0.0548191,7.63185,7.61753,7.62039,7.62431,7.89004,9.48998,9.17038
0.451768,-0.24851,0.300743,1.33745,38.9313,6.17912,0.842064,0.757936,-0.0127183,0.999919,8.73205,0.0547006,7.58369,7.56334,7.56724,7.57298,7.89006,9.48993,9.18379
0.465037,-0.138366,0.298066,1.35243,38.986,6.17711,0.841331,0.758669,-0.0160097,0.999872,8.73131,0.0545571,7.5349,7.50929,7.51399,7.52143,7.89009,9.48988,9.19629
0.477567,-0.0153463,0.294956,1.36725,39.0406,6.17599,0.840421,0.759579,-0.018837,0.999823,8.73041,0.0543904,7.4855,7.45537,7.46068,7.46967,7.89014,9.48985,9.20789
0.489344,0.120795,0.291399,1.38191,39.095,6.17586,0.83938,0.76062,-0.0212089,0.999775,8.72937,0.054202,7.43553,7.4016,7.40735,7.41773,7.89017,9.48981,9.2186
0.500354,0.270989,0.287364,1.39638,39.1492,6.17684,0.838231,0.761769,-0.0231331,0.999732,8.72821,0.0539939,7.38502,7.348,7.35405,7.36562,7.8902,9.48977,9.22843
0.51059,0.435078,0.282848,1.41063,39.2032,6.17904,0.836962,0.763038,-0.0246157,0.999697,8.72696,0.053767,7.33398,7.29459,7.30081,7.31337,7.89025,9.48976,9.23739
0.520045,0.617325,0.277735,1.42465,39.2569,6.18256,0.835692,0.764308,-0.0256622,0.999671,8.72564,0.0535223,7.28245,7.24139,7.24766,7.261,7.89022,9.4897,9.24551
0.528717,0.801836,0.272436,1.43841,39.3104,6.18755,0.83438,0.76562,-0.026276,0.999655,8.72427,0.0532625,7.23045,7.18841,7.19463,7.20853,7.89018,9.48963,9.25281
0.536606,1.01623,0.266236,1.45188,39.3637,6.19402,0.832904,0.767096,-0.0264629,0.99965,8.72289,0.0529816,7.17801,7.13567,7.14177,7.15597,7.89027,9.48971,9.2593
0.543716,1.23882,0.259694,1.46503,39.4167,6.20222,0.831498,0.768502,-0.026215,0.999656,8.7215,0.0527067,7.12515,7.08321,7.0891,7.10335,7.89028,9.48973,9.26503
0.550051,1.32458,0.256573,1.47791,39.4694,6.2122,0.830139,0.769861,-0.0255722,0.999673,8.72013,0.0525622,7.07192,7.03101,7.03663,7.05069,7.89026,9.48974,9.27
0.555633,1.66496,0.246837,1.49056,39.522,6.22285,0.828834,0.771166,-0.0247828,0.999693,8.71881,0.0525243,7.01855,6.9789,6.98424,6.99801,7.89023,9.48973,9.27427
0.560515,2.31996,0.228852,1.50248,39.5745,6.23621,0.827523,0.772477,-0.0240173,0.999711,8.71752,0.0524902,6.96518,6.92675,6.93184,6.9453,7.89023,9.48977,9.27787
0.564751,3.68311,0.190911,1.52346,39.627,6.27879,0.826309,0.773691,-0.0232567,0.99973,8.71627,0.0524706,6.91179,6.87458,6.87943,6.89257,7.89019,9.48975,9.28087
0.568398,4.37326,0.171614,1.53252,39.6794,6.30805,0.825099,0.774901,-0.0225062,0.999747,8.71506,0.0524605,6.85838,6.82237,6.82702,6.83981,7.89017,9.48977,9.28332
0.571512,4.49327,0.15222,1.54062,39.7319,6.34262,0.823904,0.776096,-0.0217644,0.999763,8.7139,0.0524587,6.80497,6.77014,6.7746,6.78704,7.89019,9.48981,9.28527
0.574151,4.48426,0.13267,1.54774,39.7844,6.37794,0.822782,0.777218,-0.0210315,0.999779,8.71277,0.0524635,6.75154,6.71789,6.72216,6.73424,7.89017,9.48981,9.28679
0.576371,4.47527,0.11303,1.55388,39.8368,6.413,0.821703,0.778297,-0.0203076,0.999794,8.71167,0.0524736,6.6981,6.66561,6.66971,6.68141,7.89014,9.48981,9.28793
0.578229,4.4663,0.0933184,1.55904,39.8893,6.4478,0.820675,0.779325,-0.0195924,0.999808,8.71062,0.0524878,6.64465,6.6133,6.61724,6.62857,7.8901,9.4898,9.28874
0.579782,4.45734,0.0735581,1.56321,39.9418,6.48234,0.819627,0.780373,-0.0188861,0.999822,8.7096,0.0525049,6.59119,6.56097,6.56476,6.57571,7.89012,9.48984,9.28928
0.581088,4.4484,0.0537644,1.5664,39.9943,6.51663,0.818639,0.781361,-0.0181886,0.999835,8.70862,0.0525241,6.53771,6.50861,6.51225,6.52282,7.89012,9.48985,9.28961
0.582204,4.43948,0.0341237,1.56859,40.0468,6.55067,0.817692,0.782308,-0.0174999,0.999847,8.70768,0.0525448,6.48423,6.45623,6.45973,6.46992,7.89011,9.48987,9.28979
0.583186,4.43058,0.0175572,1.56988,40.0994,6.58447,0.816814,0.783186,-0.01682,0.999858,8.70677,0.0525662,6.43073,6.40382,6.40719,6.41699,7.89007,9.48984,9.28987
0.584078,4.42169,0.0138756,1.57067,40.1519,6.61803,0.815922,0.784078,-0.0161487,0.99987,8.7059,0.0525876,6.37723,6.35139,6.35462,6.36405,7.89008,9.48987,9.2899
0.584896,4.41283,0.0134542,1.57135,40.2045,6.65135,0.815068,0.784932,-0.0154862,0.99988,8.70506,0.0526088,6.32371,6.29893,6.30203,6.31109,7.89009,9.4899,9.28989
0.585643,4.40398,0.0132439,1.57201,40.2571,6.68444,0.814273,0.785727,-0.0148324,0.99989,8.70426,0.0526298,6.27019,6.24645,6.24942,6.25811,7.89007,9.4899,9.28983
0.586319,4.39515,0.0130392,1.57267,40.3098,6.7173,0.813602,0.786398,-0.0141872,0.999899,8.70349,0.0526504,6.21665,6.19395,6.19679,6.20511,7.88997,9.48981,9.28975
0.586925,4.38633,0.012835,1.57332,40.3624,6.74993,0.812782,0.787218,-0.0135507,0.999908,8.70275,0.0526709,6.16311,6.14143,6.14414,6.1521,7.89004,9.4899,9.28962
0.587464,4.37754,0.0126313,1.57395,40.4151,6.78235,0.812051,0.787949,-0.0129227,0.999916,8.70205,0.0526911,6.10956,6.08888,6.09147,6.09906,7.89007,9.48993,9.28946
0.587934,4.36876,0.0124282,1.57458,40.4678,6.81454,0.811444,0.788556,-0.0123034,0.999924,8.70138,0.0527109,6.056,6.03631,6.03878,6.04601,7.89,9.48988,9.28927
0.588338,4.36,0.0122256,1.5752,40.5205,6.84652,0.810937,0.789063,-0.0116926,0.999932,8.70074,0.0527305,6.00243,5.98372,5.98607,5.99295,7.88986,9.48975,9.28904
0.588676,4.35125,0.0120236,1.5758,40.5732,6.87829,0.810187,0.789813,-0.0110904,0.999938,8.70014,0.0527498,5.94885,5.93111,5.93334,5.93987,7.89,9.4899,9.28878
0.58895,4.33382,0.0116211,1.57699,40.626,6.9412,0.809585,0.790415,-0.0104966,0.999945,8.69957,0.0527687,5.89527,5.87848,5.88059,5.88677,7.89003,9.48994,9.28848
0.58916,4.32513,0.0114206,1.57756,40.6787,6.97235,0.809148,0.790852,-0.0099114,0.999951,8.69902,0.0527874,5.84168,5.82583,5.82782,5.83366,7.88992,9.48984,9.28816
0.589308,4.31646,0.0112207,1.57813,40.7315,7.00329,0.808699,0.791301,-0.0093347,0.999956,8.69851,0.0528058,5.78809,5.77315,5.77504,5.78054,7.88985,9.48978,9.28779
0.589394,4.3078,0.0110213,1.57868,40.7843,7.03404,0.808066,0.791934,-0.0087665,0.999962,8.69803,0.0528237,5.73448,5.72046,5.72223,5.7274,7.89,9.48994,9.2874
0.589419,4.29916,0.0108225,1.57923,40.8371,7.0646,0.807612,0.792388,-0.0082066,0.999966,8.69758,0.0528415,5.68088,5.66775,5.66941,5.67425,7.89,9.48994,9.28698
0.589384,4.29054,0.0106242,1.57977,40.89,7.09496,0.807335,0.792665,-0.0076552,0.999971,8.69716,0.0528588,5.62726,5.61502,5.61657,5.62108,7.88985,9.4898,9.28653
0.589291,4.28194,0.0104265,1.58029,40.9428,7.12513,0.806884,0.793116,-0.0071123,0.999975,8.69677,0.0528758,5.57365,5.56227,5.56372,5.56791,7.8899,9.48986,9.28604
0.58914,4.27335,0.0102292,1.58081,40.9957,7.15511,0.806425,0.793575,-0.0065776,0.999978,8.6964,0.0528924,5.52002,5.5095,5.51084,5.51472,7.88999,9.48996,9.28553
0.588932,4.26478,0.0100325,1.58131,41.0486,7.18491,0.806082,0.793918,-0.0060514,0.999982,8.69607,0.0529088,5.46639,5.45671,5.45795,5.46152,7.89,9.48997,9.28499
0.588669,4.25623,0.0098363,1.58181,41.1015,7.21453,0.80578,0.79422,-0.0055335,0.999985,8.69576,0.0529248,5.41276,5.40391,5.40505,5.4083,7.88999,9.48997,9.28442
0.58835,4.24769,0.0096407,1.5823,41.1544,7.24397,0.805499,0.794501,-0.005024,0.999987,8.69548,0.0529403,5.35913,5.35109,5.35213,5.35508,7.88999,9.48997,9.28382
0.587978,4.23917,0.0094455,1.58278,41.2074,7.27323,0.805238,0.794763,-0.0045227,0.99999,8.69522,0.0529555,5.30549,5.29825,5.29919,5.30185,7.88999,9.48998,9.2832
0.587553,4.23067,0.0092509,1.58324,41.2603,7.30231,0.805006,0.794994,-0.0040298,0.999992,8.695,0.0529704,5.25185,5.2454,5.24624,5.24861,7.89,9.48998,9.28254
0.587076,4.22219,0.0090567,1.5837,41.3133,7.33122,0.804871,0.79513,-0.0035451,0.999994,8.69479,0.0529849,5.19821,5.19253,5.19327,5.19535,7.88993,9.48992,9.28187
0.586549,4.21372,0.0088631,1.58415,41.3663,7.35996,0.804637,0.795363,-0.0030688,0.999995,8.69462,0.0529989,5.14456,5.13965,5.14029,5.14209,7.88998,9.48998,9.28116
0.585971,4.20527,0.00867,1.58459,41.4193,7.38853,0.804553,0.795447,-0.0026006,0.999997,8.69447,0.0530127,5.09091,5.08675,5.0873,5.08882,7.88992,9.48991,9.28044
0.585345,4.19684,0.0084773,1.58502,41.4723,7.41694,0.804349,0.795651,-0.0021407,0.999998,8.69434,0.0530259,5.03726,5.03384,5.03429,5.03554,7.88999,9.48999,9.27968
0.58467,4.18002,0.0080935,1.58584,41.5253,7.47325,0.804257,0.795743,-0.001689,0.999999,8.69424,0.0530388,4.98362,4.98091,4.98127,4.98226,7.88998,9.48998,9.27891
0.583949,4.17164,0.0079023,1.58624,41.5784,7.50116,0.804189,0.795811,-0.0012456,0.999999,8.69416,0.0530513,4.92997,4.92797,4.92824,4.92896,7.88997,9.48997,9.27811
0.583182,4.16328,0.0077116,1.58663,41.6314,7.52892,0.80413,0.79587,-0.0008103,1,8.69411,0.0530635,4.87632,4.87502,4.87519,4.87566,7.88998,9.48998,9.27729
0.582369,4.15493,0.0075213,1.58702,41.6845,7.55652,0.804086,0.795914,-0.0003832,1,8.69407,0.0530751,4.82267,4.82205,4.82214,4.82236,7.88999,9.48999,9.27644
0.581513,4.1466,0.0073315,1.58739,41.7376,7.58396,0.804144,0.795856,3.57e-05,1,8.69406,0.0530863,4.76902,4.76907,4.76907,4.76905,7.88992,9.48992,9.27558
0.580614,4.13828,0.0071421,1.58775,41.7907,7.61125,0.804463,0.795537,0.0004465,1,8.69408,0.0530972,4.71537,4.71608,4.71599,4.71573,7.88961,9.48961,9.27469
0.579673,4.12998,0.0069531,1.5881,41.8438,7.63838,0.804238,0.795762,0.0008491,1,8.69411,0.0531077,4.66172,4.66308,4.6629,4.66241,7.88988,9.48987,9.27379
0.578691,4.1217,0.0067646,1.58844,41.8969,7.66537,0.804184,0.795816,0.0012437,0.999999,8.69417,0.0531176,4.60808,4.61007,4.6098,4.60908,7.88998,9.48998,9.27286
0.577669,4.11343,0.0065765,1.58878,41.95,7.69221,0.804276,0.795724,0.00163,0.999999,8.69424,0.0531272,4.55444,4.55705,4.55669,4.55575,7.88997,9.48997,9.27191
0.576607,4.10519,0.0063888,1.5891,42.0031,7.7189,0.804362,0.795638,0.0020083,0.999998,8.69434,0.0531363,4.5008,4.50401,4.50357,4.50241,7.88998,9.48998,9.27095
0.575508,4.09695,0.0062016,1.58942,42.0562,7.74544,0.804469,0.795531,0.0023785,0.999997,8.69446,0.0531449,4.44716,4.45097,4.45044,4.44908,7.88999,9.48999,9.26997
0.574372,4.08874,0.0060147,1.58972,42.1094,7.77185,0.804723,0.795277,0.0027406,0.999996,8.6946,0.0531533,4.39353,4.39791,4.39731,4.39573,7.88988,9.48987,9.26897
0.573199,4.08054,0.0058282,1.59002,42.1625,7.79811,0.805136,0.794864,0.0030946,0.999995,8.69475,0.053161,4.3399,4.34485,4.34417,4.34239,7.88962,9.48961,9.26795
0.571992,4.07236,0.0056421,1.5903,42.2157,7.82423,0.804992,0.795008,0.0034406,0.999994,8.69493,0.0531683,4.28628,4.29178,4.29101,4.28905,7.88994,9.48993,9.26691
0.57075,4.06419,0.0054563,1.59058,42.2689,7.85021,0.805134,0.794866,0.0037785,0.999993,8.69512,0.0531753,4.23266,4.2387,4.23786,4.2357,7.88999,9.48998,9.26586
0.569475,4.05604,0.005271,1.59085,42.322,7.87605,0.805351,0.794649,0.0041084,0.999992,8.69533,0.0531817,4.17904,4.18562,4.18469,4.18235,7.88998,9.48997,9.2648
0.568168,4.03979,0.0049012,1.59136,42.3752,7.92733,0.805573,0.794427,0.0044302,0.99999,8.69556,0.0531877,4.12544,4.13252,4.13152,4.129,7.88999,9.48998,9.26372
0.56683,4.03169,0.0047169,1.5916,42.4284,7.95277,0.80584,0.79416,0.004744,0.999989,8.6958,0.0531931,4.07183,4.07942,4.07834,4.07566,7.88997,9.48995,9.26262
0.565462,4.0236,0.0045328,1.59183,42.4816,7.97807,0.806282,0.793718,0.0050497,0.999987,8.69606,0.0531983,4.01824,4.02632,4.02516,4.02231,7.88979,9.48977,9.26152
0.564064,4.01553,0.0043491,1.59205,42.5348,8.00325,0.806526,0.793474,0.0053475,0.999986,8.69634,0.0532028,3.96465,3.9732,3.97198,3.96896,7.88983,9.4898,9.2604
0.562639,4.00748,0.0041657,1.59227,42.588,8.0283,0.806661,0.793339,0.0056372,0.999984,8.69663,0.0532069,3.91107,3.92009,3.91879,3.91561,7.88998,9.48996,9.25926
0.561186,3.99945,0.0039826,1.59247,42.6412,8.05322,0.806949,0.793051,0.005919,0.999982,8.69694,0.0532106,3.85749,3.86696,3.86559,3.86227,7.89001,9.48998,9.25812
0.559707,3.99143,0.0037997,1.59266,42.6944,8.07801,0.807278,0.792722,0.0061927,0.999981,8.69726,0.0532138,3.80393,3.81384,3.81239,3.80893,7.89,9.48997,9.25696
0.558203,3.98342,0.0036171,1.59285,42.7476,8.10268,0.80762,0.79238,0.0064585,0.999979,8.6976,0.0532164,3.75037,3.7607,3.75919,3.75559,7.89,9.48996,9.25579
0.556674,3.97543,0.0034348,1.59302,42.8009,8.12722,0.807965,0.792035,0.0067162,0.999977,8.69795,0.0532186,3.69682,3.70757,3.70599,3.70225,7.89001,9.48997,9.25461
0.555122,3.96746,0.0032528,1.59319,42.8541,8.15164,0.808326,0.791674,0.006966,0.999976,8.69832,0.0532204,3.64329,3.65443,3.65278,3.64892,7.89001,9.48997,9.25343
0.553548,3.9595,0.0030709,1.59335,42.9073,8.17594,0.808736,0.791264,0.0072078,0.999974,8.6987,0.0532216,3.58976,3.60129,3.59958,3.59559,7.88998,9.48994,9.25223
0.551952,3.95156,0.0028893,1.5935,42.9605,8.20012,0.8091,0.7909,0.0074417,0.999972,8.69909,0.0532224,3.53624,3.54815,3.54637,3.54226,7.89001,9.48996,9.25102
0.550337,3.94364,0.0027079,1.59364,43.0137,8.22418,0.809604,0.790396,0.0076676,0.999971,8.69949,0.0532227,3.48273,3.495,3.49316,3.48894,7.88991,9.48986,9.24981
0.548701,3.93573,0.0025268,1.59377,43.067,8.24812,0.810085,0.789915,0.0078855,0.999969,8.6999,0.0532224,3.42924,3.44185,3.43995,3.43562,7.88984,9.48979,9.24859
0.547048,3.92784,0.0023458,1.59389,43.1202,8.27194,0.810364,0.789636,0.0080954,0.999967,8.70033,0.0532217,3.37575,3.38871,3.38674,3.38231,7.88999,9.48994,9.24736
0.545377,3.91996,0.002165,1.594,43.1734,8.29565,0.810785,0.789215,0.0082974,0.999966,8.70077,0.0532205,3.32228,3.33556,3.33354,3.32901,7.89001,9.48996,9.24613
0.54369,3.90426,0.0018039,1.5942,43.2266,8.34272,0.811236,0.788764,0.0084915,0.999964,8.70121,0.0532189,3.26882,3.28241,3.28033,3.27571,7.89001,9.48995,9.24488
0.541987,3.89643,0.0016236,1.59429,43.2798,8.36609,0.81169,0.78831,0.0086776,0.999962,8.70167,0.0532166,3.21538,3.22926,3.22713,3.22242,7.89001,9.48995,9.24364
0.54027,3.88861,0.0014434,1.59437,43.3331,8.38934,0.812153,0.787847,0.0088557,0.999961,8.70214,0.0532139,3.16195,3.17612,3.17392,3.16914,7.89002,9.48995,9.24239
0.53854,3.88082,0.0012634,1.59443,43.3863,8.41249,0.812634,0.787366,0.0090259,0.999959,8.70262,0.0532108,3.10853,3.12297,3.12072,3.11586,7.89001,9.48995,9.24113
0.536797,3.87303,0.0010834,1.59449,43.4395,8.43552,0.813111,0.786889,0.0091882,0.999958,8.7031,0.0532071,3.05513,3.06983,3.06753,3.0626,7.89002,9.48996,9.23987
0.535042,3.86527,0.0009036,1.59454,43.4927,8.45845,0.813614,0.786386,0.0093425,0.999956,8.70359,0.0532028,3.00174,3.01668,3.01434,3.00934,7.89002,9.48995,9.23861
0.533277,3.85752,0.0007238,1.59458,43.5459,8.48126,0.814102,0.785898,0.0094888,0.999955,8.7041,0.0531982,2.94836,2.96355,2.96115,2.95609,7.89003,9.48996,9.23735
0.531503,3.84978,0.0005442,1.59461,43.5991,8.50397,0.814627,0.785373,0.0096272,0.999954,8.7046,0.053193,2.89501,2.91041,2.90797,2.90285,7.89002,9.48994,9.23608
0.52972,3.84206,0.0003646,1.59464,43.6523,8.52658,0.815123,0.784877,0.0097576,0.999952,8.70512,0.0531874,2.84167,2.85728,2.85479,2.84962,7.89004,9.48996,9.23482
0.52793,3.83436,0.000185,1.59465,43.7055,8.54908,0.815667,0.784333,0.0098801,0.999951,8.70564,0.0531811,2.78834,2.80415,2.80162,2.7964,7.89002,9.48994,9.23355
0.526133,3.82667,5.5e-06,1.59466,43.7587,8.57148,0.816177,0.783823,0.0099947,0.99995,8.70617,0.0531744,2.73503,2.75102,2.74845,2.74319,7.89004,9.48996,9.23228
0.52433,3.81899,-0.000174,1.59465,43.8118,8.59377,0.816765,0.783235,0.0101013,0.999949,8.70671,0.0531672,2.68174,2.69791,2.69529,2.68999,7.88998,9.4899,9.23101
0.522523,3.81134,-0.0003534,1.59464,43.865,8.61596,0.817362,0.782638,0.0101999,0.999948,8.70725,0.0531595,2.62847,2.64479,2.64214,2.63681,7.88993,9.48984,9.22974
0.520713,3.80369,-0.0005328,1.59462,43.9182,8.63805,0.81782,0.78218,0.0102905,0.999947,8.70779,0.0531513,2.57522,2.59168,2.58899,2.58364,7.89001,9.48993,9.22848
0.518899,3.79606,-0.0007123,1.59458,43.9713,8.66004,0.818348,0.781652,0.0103732,0.999946,8.70834,0.0531425,2.52199,2.53858,2.53586,2.53047,7.89004,9.48995,9.22721
0.517084,3.78845,-0.0008918,1.59454,44.0244,8.68193,0.818939,0.781061,0.010448,0.999945,8.70889,0.0531334,2.46877,2.48549,2.48273,2.47733,7.89,9.48991,9.22595
0.515269,3.77327,-0.0012508,1.59444,44.0776,8.72541,0.819495,0.780505,0.0105147,0.999945,8.70945,0.0531236,2.41558,2.4324,2.42961,2.42419,7.89,9.48991,9.22469
0.513453,3.76571,-0.0014304,1.59437,44.1307,8.747,0.820023,0.779977,0.0105735,0.999944,8.71001,0.0531133,2.3624,2.37932,2.3765,2.37107,7.89003,9.48994,9.22344
0.511639,3.75816,-0.0016101,1.59429,44.1838,8.7685,0.82058,0.77942,0.0106243,0.999944,8.71057,0.0531026,2.30925,2.32625,2.3234,2.31797,7.89004,9.48995,9.22218
0.509827,3.75062,-0.0017898,1.59421,44.2369,8.78991,0.821164,0.778837,0.0106672,0.999943,8.71114,0.0530914,2.25612,2.27319,2.27032,2.26488,7.89002,9.48993,9.22094
0.508019,3.7431,-0.0019697,1.59412,44.29,8.81122,0.821782,0.778219,0.010702,0.999943,8.71171,0.0530796,2.20301,2.22013,2.21724,2.2118,7.88997,9.48988,9.2197
0.506214,3.73559,-0.0021496,1.59401,44.3431,8.83243,0.822299,0.777701,0.0107288,0.999942,8.71228,0.0530674,2.14992,2.16709,2.16417,2.15874,7.89002,9.48993,9.21846
0.504415,3.7281,-0.0023297,1.5939,44.3962,8.85355,0.822857,0.777143,0.0107476,0.999942,8.71284,0.0530546,2.09686,2.11405,2.11112,2.1057,7.89004,9.48994,9.21723
0.502622,3.72062,-0.0025099,1.59378,44.4492,8.87458,0.823416,0.776584,0.0107584,0.999942,8.71341,0.0530413,2.04381,2.06103,2.05808,2.05267,7.89005,9.48995,9.21601
0.500836,3.71316,-0.0026902,1.59365,44.5023,8.89552,0.824022,0.775978,0.0107612,0.999942,8.71399,0.0530276,1.9908,2.00801,2.00505,1.99966,7.89001,9.48992,9.21479
0.499058,3.70572,-0.0028707,1.59351,44.5553,8.91636,0.824619,0.775381,0.010756,0.999942,8.71456,0.0530133,1.9378,1.95501,1.95204,1.94667,7.88998,9.48989,9.21359
0.49729,3.69829,-0.0030514,1.59336,44.6083,8.93712,0.82513,0.77487,0.0107427,0.999942,8.71513,0.0529985,1.88483,1.90202,1.89904,1.8937,7.89004,9.48995,9.21239
0.495531,3.69087,-0.0032322,1.59321,44.6613,8.95779,0.825714,0.774286,0.0107214,0.999942,8.71569,0.0529832,1.83189,1.84904,1.84605,1.84074,7.89003,9.48994,9.2112
0.493783,3.68347,-0.0034132,1.59304,44.7143,8.97836,0.826263,0.773737,0.010692,0.999943,8.71626,0.0529675,1.77897,1.79608,1.79308,1.7878,7.89004,9.48995,9.21002
